,label,sent
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",The issue at hand is that is it better to have broad knowledge of many academics subjects than to specialise on one subject .
1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",This is important because makes us know what students are actually interested in .
2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Piefer it is better to specialise in one subject rather than having broad knowledge of many academics .
3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",First reason to support my statement is that when we concentrate on many academic subjects we could not concentrate well on all of the subjects .
4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",And we can not do well in all the subjects .
5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",when you take one specific subject and specialise on it you could concentrate well on the subject and can do justification to the subject .
6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",for this reason I think my choice is superior .
7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Secondly , by specialising on a specific subject makes you learn many new things without any difficulty ."
8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",and you can focus more on a single point in a better way .
9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",By researching on the subject you can discover many new things in that subject .
10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",for example many great people such as einstein devoted his entire life to a specific subject in which he is interested and many discoveries in that field such as mass energy equibalance theorem e . t . c therefore from this reason I support my choice is best .
11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Finally , all the people would not be interested or capable of learning all the academic subjects ."
12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",for example if someone is forced by something to learn a subject in which he dont have interest he can not learn it in a proper way .
13,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",so it is better to specialise in one subject in which he has interest instead of learning all the subjects .
14,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",So according to the above reasons mentioned it is better for a student to specialise in one subject in which he is interested rather than learning all academic subjects .
15,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",I agree with this statement because it is a fact and even I am a youngster who is enjoying life .
16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","But if we consider the positions of the old they might not have much strength in their body and even in their mind to enjoy their life by visiting other places , friends , relatives and many entertainment places to spend their life ."
17,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","An youngster can enjoy his her life by with his her friends , going out , going to schools , colleges , jobs but the old may not get this opportunity ."
18,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Old people may not have patience , interest in particular things so many old people prefer spending their life in their home or in their guest houses playing with their grandchildren ."
