,label,sent
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",I agree with the statement that most advertisements make products seem much better than they really are .
1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",The logic of advertising is basically to sell more products and to make more money as a consequence of the the advertisement .
2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Advertisement is a way for the companies to show their products to a large number of consumers .
3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",They are the must of a modern life .
4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",In a modern life the demands of the people increase as the world changes .
5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","The demand can be of new tools , machines , cars , houses and any other things that you can imagine ."
6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",As the people need more of these the producers and companies make new tools and machines and ideas to attract people 's attention .
7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",In a growing world you do n't have the opportunity to reach every people unless you do not advertise your product or idea .
8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",To appeal more and more people an advertisement must show all the good sides of the thing and should not mention about the bad sides of it .
9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",I am sure that you are familiar with the situations such that people coming into a problem with anything he or she can buy by just believing in the advertisement .
10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Cellular phones are a good example , I had friends who closed their cellular phones according to the great advertisement done about that item , but most of them were not happy with the product they bought ."
11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","As I mentioned before , the logic of the advertisement is selling more and making more money as a consequence ."
12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","As long as the reason is making more money , the companies will not interested in the consumer 's approval for the short term ."
13,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",They will try to sell more and to do this they will need advertisements that are lacking the disadvantages or bad features of their products .
14,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","And in this advertisements , again for the same reason they will exaggerate the even the basic features of that product ."
15,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",The application of the knowledge and skills of a future professional decide the relevance to understand ideas and concepts or to learn specifically facts .
16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",I agre with the concept that one student need to understand the idea and the concept of a specific topic in a knowledge procedure .
17,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",It need to be the beginning to develop a task .
18,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Actually , the education in different countries is based only in the ability that one person has to select practical alternatives looking for give problems solutions ."
19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","When the problem can not be solved with the different options suggested , it could present in the person a disability to understand the magnitude of the situation and to generate a new alternative ."
20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","To learn fundamental ideas and concepts offer at the professional , the capacity to review and find an alternative way for a solution ."
21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","When an individual apply works with mechanical procedures without learn the fundament of them , he will not be able to find , control and correct mistakes in an anormal condition ."
22,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","For example , when a person who works as technician , with a basial formation only in the development of procedures in field to determine soil or water samples , will be not able to determine what is the real importance to take and manage this samples with a specific protocol ."
23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","In the other hand , is he has a conceptualization of his work emphasized in the relevance to generate a quality results , the technician will not work in a `` mechanically '' form ."
